priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,auto_tag_count,sla_breached,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc,priority_encoded,reporter_experience_encoded,module_version_frequency,product_area_frequency,product_area_Auth,product_area_Backend,product_area_Database,product_area_Devops,product_area_Ml,product_area_Security,product_area_Ui,customer_type_Free-Tier,customer_type_Internal,customer_type_Smb,ticket_type_Crash,ticket_type_Feature Request,ticket_type_Performance,ticket_type_Question,assigned_team_Qa,assigned_team_Security,assigned_team_Sre,assigned_team_Support
Medium,Senior,1,2,534.0,13.0,2.0,5,0,17.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.743345389579725,0,1.0,1.257524957737736,2.0,3,0.0006030150753768,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Medium,Mid,1,2,560.0,8.0,1.0,1,0,18.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4186122886681103,0,1.0,1.0469892839189912,2.0,2,0.001608040201005,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Low,Senior,0,3,302.0,6.0,1.0,1,1,26.0,1.9459101490553128,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,1.8596229318461035,0,0.4,0.8154526871287142,1.0,3,0.0008040201005025,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
High,Mid,1,0,767.0,13.0,2.0,0,0,21.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.989622931846104,0,0.6000000000000001,2.6390573296152584,3.0,2,0.0012060301507537,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
Urgent,Junior,0,2,358.0,14.0,0.0,2,0,1.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.0189425381745063,0,0.4,1.2904004306678685,,1,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Medium,Mid,0,1,425.0,13.0,1.0,1,0,31.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.244252367958093,0,0.8,1.558669771840206,2.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
Urgent,Junior,1,3,589.0,9.0,1.0,1,0,8.0,2.302585092994046,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5762929094215967,0,1.0,0.9649208121639444,,1,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Low,Junior,1,1,613.0,12.0,0.0,2,0,18.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.390609179096604,0,1.0,1.514900409669805,1.0,1,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Medium,Mid,1,1,810.0,12.0,0.0,1,0,17.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.784609179096604,0,1.0,1.514900409669805,2.0,2,0.0014070351758793,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Low,Senior,1,2,662.0,9.0,0.0,0,0,20.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4647564949312404,0,1.0,1.0971941341558558,1.0,3,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Mid,1,1,621.0,9.0,1.0,3,0,22.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.501663473309608,0,1.0,1.359943848610108,3.0,2,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Medium,Mid,1,2,582.0,11.0,1.0,0,0,5.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5776851176488225,0,1.0,1.1840713328544612,2.0,2,0.0010050251256281,0.1298492462311558,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
Medium,Mid,0,2,741.0,15.0,0.0,3,0,27.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8107579466295345,0,0.8,1.3211533817899312,2.0,2,0.001608040201005,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
Medium,Junior,1,1,452.0,6.0,2.0,2,0,18.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.220993495734114,0,1.0,1.1492858809898474,2.0,1,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
Urgent,Junior,1,2,792.0,9.0,0.0,2,1,23.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7247564949312406,0,1.0,1.0971941341558558,,1,0.0012060301507537,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Mid,1,1,802.0,7.0,2.0,0,0,5.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.974406052783924,0,1.0,1.2281516725510762,2.0,2,0.0012060301507537,0.1206030150753768,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
High,Mid,1,0,455.0,7.0,0.0,4,0,20.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,1.7417766166719344,0,0.6000000000000001,2.079441541679836,3.0,2,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
High,Mid,0,0,823.0,11.0,0.0,2,0,19.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.6399626599152004,0,0.4,2.4849066497880004,3.0,2,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
Urgent,Junior,1,3,558.0,14.0,1.0,3,1,3.0,2.70805020110221,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.6764789526648625,0,1.0,1.1348349328669238,,1,0.0022110552763819,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Low,Mid,0,0,443.0,12.0,2.0,4,0,6.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.3119797429846147,0,0.4,2.5649493574615367,1.0,2,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
High,Mid,1,1,494.0,7.0,2.0,2,0,3.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3584060527839235,0,1.0,1.2281516725510762,3.0,2,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Medium,Junior,1,1,667.0,20.0,1.0,3,0,34.0,3.044522437723423,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,1,0,0,0,0,0,0,0,0,0,2.890438411201359,0,1.0,1.798143996386989,2.0,1,0.0008040201005025,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Mid,1,1,798.0,6.0,2.0,3,0,45.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.9129934957341144,0,1.0,1.1492858809898474,2.0,2,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Urgent,Junior,1,4,798.0,12.0,2.0,3,0,1.0,2.5649493574615367,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.3438673254714346,0,1.0,0.9829509049590436,,1,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
Low,Junior,0,0,606.0,6.0,2.0,0,0,9.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3903640596221254,0,0.4,1.9459101490553128,1.0,1,0.001608040201005,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Low,Junior,1,1,400.0,13.0,0.0,3,0,15.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9942523679580928,0,0.6000000000000001,1.558669771840206,1.0,1,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Low,Mid,1,3,589.0,12.0,0.0,6,0,4.0,2.5649493574615367,0,0,1,small_team,1.3862943611198906,1,0,moderate,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.481238615208593,0,1.0,1.0748671242125396,1.0,2,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
Urgent,Mid,1,1,808.0,18.0,1.0,1,0,7.0,2.9444389791664403,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1324050277785656,0,1.0,1.7390330935038243,,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
Medium,Junior,0,1,711.0,11.0,0.0,1,1,10.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5545920960271893,0,0.8,1.4676258970978588,2.0,1,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
Medium,Mid,0,2,701.0,9.0,1.0,1,1,19.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.742756494931241,0,0.8,1.0971941341558558,2.0,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Senior,0,0,600.0,10.0,1.0,4,0,4.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.3591581091193485,0,0.4,2.3978952727983707,2.0,3,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
High,Mid,0,0,428.0,14.0,3.0,1,0,22.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5392200804408844,0,0.4,2.70805020110221,3.0,2,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Low,Junior,1,1,599.0,9.0,0.0,2,1,2.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2576634733096075,0,1.0,1.359943848610108,1.0,1,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
Medium,Mid,1,1,542.0,9.0,1.0,0,0,12.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.343663473309608,0,1.0,1.359943848610108,2.0,2,0.001608040201005,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Junior,1,1,590.0,9.0,0.0,2,0,43.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.239663473309608,0,1.0,1.359943848610108,2.0,1,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Low,Junior,0,1,499.0,7.0,2.0,1,0,27.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.368406052783924,0,0.8,1.2281516725510762,1.0,1,0.0018090452261306,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Medium,Junior,0,3,418.0,8.0,0.0,1,0,16.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,1.992148703158466,0,0.8,0.9207684572095536,2.0,1,0.0010050251256281,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Urgent,Mid,0,0,896.0,9.0,2.0,0,1,11.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,3.1130340371976186,0,0.4,2.302585092994046,,2,0.001608040201005,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
High,Senior,0,2,457.0,15.0,0.0,0,0,8.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2427579466295344,0,0.8,1.3211533817899312,3.0,3,0.0006030150753768,0.12,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
Low,Mid,1,0,738.0,11.0,2.0,2,1,45.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.8699626599152,0,0.6000000000000001,2.4849066497880004,1.0,2,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
Urgent,Senior,1,0,643.0,6.0,0.0,1,0,2.0,1.9459101490553128,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0643640596221253,0,0.6000000000000001,1.9459101490553128,,3,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Mid,0,1,748.0,6.0,1.0,2,0,18.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.6129934957341145,0,0.8,1.1492858809898474,2.0,2,0.0014070351758793,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Low,Senior,1,1,700.0,13.0,0.0,2,1,27.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5942523679580924,0,1.0,1.558669771840206,1.0,3,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Medium,Mid,0,0,408.0,12.0,1.0,0,1,10.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0419797429846147,0,0.4,2.5649493574615367,2.0,2,0.0018090452261306,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Low,Junior,0,1,486.0,8.0,1.0,3,0,9.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.189519267046477,0,0.8,1.2977162307942829,1.0,1,0.0008040201005025,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
Low,Junior,1,5,678.0,9.0,0.0,2,0,19.0,2.302585092994046,0,0,1,small_team,1.791759469228055,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.635385931043229,0,1.0,0.8247791825814887,1.0,1,0.0018090452261306,0.1206030150753768,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
Urgent,Junior,1,1,405.0,15.0,3.0,2,0,15.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.6576649250079014,0,1.0,1.6375355634014348,,1,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
Medium,Junior,0,2,527.0,3.0,1.0,4,0,10.0,1.3862943611198906,0,0,1,individual,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.0282402021815784,0,0.8,0.6605766908949656,2.0,1,0.0018090452261306,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
High,Mid,0,1,750.0,10.0,0.0,1,0,20.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5977875452313373,0,0.8,1.4162355761684913,3.0,2,0.0012060301507537,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Medium,Junior,0,4,393.0,8.0,3.0,5,0,18.0,2.19722457733622,0,0,1,small_team,1.6094379124341005,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,2.5867774134213084,0,0.4,0.8420298359529215,2.0,1,0.0010050251256281,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Medium,Mid,1,2,740.0,7.0,1.0,2,0,30.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.7314990744055567,0,1.0,0.9908650363424484,2.0,2,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Urgent,Junior,1,1,739.0,6.0,2.0,1,1,23.0,1.9459101490553128,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7949934957341145,0,1.0,1.1492858809898474,,1,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
High,Junior,1,3,493.0,8.0,1.0,0,1,44.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3421487031584665,0,1.0,0.9207684572095536,3.0,1,0.0012060301507537,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Low,Senior,1,2,551.0,12.0,1.0,1,1,13.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.547702200718237,0,1.0,1.2222121119329712,1.0,3,0.0022110552763819,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
Medium,Junior,1,1,435.0,13.0,2.0,1,0,25.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4642523679580925,0,1.0,1.558669771840206,2.0,1,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
High,Mid,0,2,655.0,6.0,4.0,3,0,6.0,1.9459101490553128,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.108086517355748,0,0.8,0.9272366122902532,3.0,2,0.001608040201005,0.12,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
High,Mid,1,0,828.0,7.0,0.0,1,0,16.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.487776616671934,0,0.6000000000000001,2.079441541679836,3.0,2,0.0002010050251256,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Medium,Mid,1,1,458.0,8.0,0.0,3,0,5.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.933519267046477,0,1.0,1.2977162307942829,2.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
Medium,Junior,1,0,720.0,15.0,1.0,1,0,20.0,2.772588722239781,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7490354888959128,0,0.6000000000000001,2.772588722239781,2.0,1,0.001608040201005,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Mid,1,0,383.0,10.0,2.0,3,0,9.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.125158109119348,0,0.2,2.3978952727983707,1.0,2,0.0006030150753768,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
High,Junior,1,1,413.0,9.0,0.0,0,0,35.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.885663473309608,0,1.0,1.359943848610108,3.0,1,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Medium,Junior,0,1,659.0,11.0,2.0,2,1,12.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.850592096027189,0,0.8,1.4676258970978588,2.0,1,0.0004020100502512,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
