ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at
TCKT-103669,1/25/2024 15:16,Security,Enterprise,Low,Mid,TRUE,1,466,10,1,4.0.11,Bug,3,No,Dev,Medium,1/26/2024 2:16
TCKT-103670,6/8/2025 13:28,DevOps,Enterprise,high,Junior,FALSE,2,458,9,2,3.6.7,Bug,1,No,QA,High,6/9/2025 9:28
TCKT-103671,3/16/2025 23:00,API,SMB,High,Mid,TRUE,2,664,8,0,3.1.14,Bug,1,No,SRE,Medium,3/17/2025 4:00
TCKT-103672,3/19/2025 1:54,Backend,Enterprise,Urgent,Senior,TRUE,0,544,13,2,3.4.13,Bug,4,No,Dev,Critical,3/19/2025 6:54
TCKT-103673,3/25/2023 22:12,API,Internal,Medium,Senior,TRUE,1,639,8,0,5.7.10,Performance,3,Yes,Dev,Medium,3/27/2023 6:12
TCKT-103674,3/25/2023 16:26,Auth,SMB,Urgent,Senior,FALSE,0,898,10,0,3.5.9,Bug,0,Yes,SRE,Critical,3/26/2023 1:26
TCKT-103675,6/1/2024 14:08,UI,SMB,Medium,Junior,FALSE,3,659,8,1,4.6.5,Bug,2,No,SRE,Low,6/2/2024 2:08
TCKT-103676,10/17/2023 5:35,Security,SMB,Medium,Mid,TRUE,2,631,13,0,1.5.19,bug,1,No,Security,Medium,10/17/2023 10:35
TCKT-103677,2/17/2024 9:24,API,Enterprise,Urgent,Mid,FALSE,1,469,15,0,3.2.2,Bug,2,No,Dev,Critical,2/17/2024 17:24
TCKT-103678,5/17/2024 19:13,Auth,Enterprise,Medium,Mid,TRUE,3,345,11,1,3.0.9,Bug,4,No,Support,Medium,5/18/2024 11:13
TCKT-103679,5/3/2024 5:09,UI,Enterprise,Low,Junior,TRUE,1,589,7,1,2.0.1,Bug,2,No,QA,Low,5/3/2024 16:09
TCKT-103680,12/22/2024 18:07,UI,SMB,High,Senior,TRUE,2,760,11,0,5.6.14,Feature Request,0,No,Security,Medium,12/23/2024 8:07
TCKT-103681,2/16/2025 11:06,Security,Enterprise,Urgent,Senior,FALSE,0,551,12,3,5.2.5,Bug,1,No,Dev,Critical,2/16/2025 14:06
TCKT-103682,3/29/2025 21:10,Backend,Enterprise,High,Mid,TRUE,1,,,,4.3.13,Bug,0,No,SRE,High,3/30/2025 4:10
TCKT-103683,6/20/2023 14:19,Database,Free-tier,Medium,Junior,TRUE,0,813,11,1,1.6.7,Question,3,No,QA,Medium,6/21/2023 1:19
TCKT-103684,5/14/2023 13:20,DevOps,Enterprise,Medium,Junior,TRUE,2,,,,4.5.14,Bug,2,No,QA,Medium,5/15/2023 14:20
TCKT-103685,7/27/2024 21:54,API,smb,Urgent,Mid,TRUE,2,664,7,2,1.9.3,Feature Request,2,No,Dev,High,7/27/2024 23:54
TCKT-103686,11/11/2023 2:33,UI,Internal,Low,Mid,TRUE,3,625,9,1,4.8.19,Feature Request,1,No,Support,Medium,11/12/2023 12:33
TCKT-103687,8/28/2023 12:31,API,Enterprise,Medium,Senior,TRUE,1,372,12,1,1.3.6,Bug,3,Yes,QA,Low,8/30/2023 5:31
TCKT-103688,9/25/2023 11:13,Database,Enterprise,Low,Mid,TRUE,2,505,5,3,3.9.9,Bug,1,No,Dev,Medium,9/26/2023 4:13
TCKT-103689,1/7/2023 0:24,DevOps,Enterprise,Medium,Mid,FALSE,0,557,12,1,4.7.3,Bug,7,No,QA,Medium,1/7/2023 2:24
TCKT-103690,4/23/2024 1:24,Database,SMB,Medium,Mid,TRUE,2,472,12,0,3.7.12,Crash,1,No,Support,High,4/23/2024 16:24
TCKT-103691,10/27/2024 22:17,DevOps,SMB,Low,Junior,TRUE,5,637,6,1,5.9.15,Bug,1,No,Security,Low,10/28/2024 3:17
TCKT-103692,11/2/2024 1:06,ML,Internal,Low,Senior,TRUE,3,886,12,1,2.2.14,Crash,1,No,Dev,Critical,11/2/2024 8:06
TCKT-103693,2/13/2023 2:38,DevOps,Free-tier,Medium,Mid,TRUE,0,827,13,2,1.1.16,Bug,2,No,Dev,Medium,2/13/2023 8:38
TCKT-103694,7/24/2024 2:38,Security,SMB,Low,Senior,FALSE,0,636,13,1,3.4.5,Question,2,No,Security,Low,7/24/2024 18:38
TCKT-103695,1/11/2024 4:34,Backend,Enterprise,Low,Mid,TRUE,3,716,8,1,3.6.3,Performance,1,No,SRE,Low,1/12/2024 3:34
TCKT-103696,2/13/2025 15:35,Database,Enterprise,High,Mid,FALSE,1,490,15,0,5.0.2,Bug,1,No,Dev,High,2/13/2025 20:35
TCKT-103697,3/22/2023 9:28,UI,smb,Medium,Junior,FALSE,0,819,14,0,5.6.15,Bug,2,Yes,SRE,Medium,3/23/2023 6:28
TCKT-103698,4/9/2025 9:52,Security,Enterprise,Medium,Mid,FALSE,3,,,,1.4.0,Bug,2,No,Dev,Low,4/10/2025 21:52
TCKT-103699,6/5/2025 3:49,ML,Enterprise,Urgent,Mid,TRUE,0,736,4,1,5.0.6,Bug,2,No,QA,Critical,6/5/2025 7:49
TCKT-103700,3/1/2023 4:39,Backend,Internal,Low,Mid,TRUE,3,674,10,1,1.5.19,Crash,0,Yes,Support,Critical,3/1/2023 15:39
TCKT-103701,10/5/2023 17:59,API,SMB,Medium,Mid,TRUE,0,486,11,1,1.3.5,Bug,2,Yes,QA,Medium,10/5/2023 23:59
TCKT-103702,3/5/2023 17:22,Security,Free-tier,Medium,Junior,FALSE,1,568,8,1,2.2.19,Crash,4,No,Dev,High,3/6/2023 10:22
TCKT-103703,4/29/2023 16:22,Database,SMB,High,Senior,TRUE,0,429,9,3,3.0.15,Bug,2,No,SRE,Medium,4/29/2023 21:22
TCKT-103704,8/21/2024 11:25,Auth,Enterprise,Urgent,Senior,TRUE,4,436,7,0,3.3.14,Bug,0,No,SRE,Critical,8/21/2024 18:25
TCKT-103705,7/3/2023 22:44,Auth,Free-tier,high,Junior,TRUE,0,361,9,2,1.5.0,Bug,2,No,Security,Critical,7/4/2023 1:44
TCKT-103706,5/31/2023 15:40,UI,Enterprise,High,Senior,TRUE,0,715,14,3,4.8.5,Feature Request,1,No,Security,High,6/1/2023 2:40
TCKT-103707,6/30/2025 9:22,DevOps,Enterprise,Low,Junior,FALSE,1,780,6,2,4.9.19,Feature Request,4,Yes,Security,Low,7/1/2025 5:22
TCKT-103708,4/5/2024 4:51,UI,SMB,Low,Mid,TRUE,1,275,16,3,4.9.6,Bug,2,Yes,Support,Low,4/7/2024 3:51
TCKT-103709,8/15/2023 16:43,Auth,Enterprise,Medium,Mid,TRUE,1,875,12,1,3.8.5,Crash,2,No,Security,High,8/16/2023 1:43
TCKT-103710,5/16/2024 15:52,API,SMB,Low,Senior,TRUE,1,598,12,1,4.4.8,Bug,2,Yes,SRE,Low,5/16/2024 22:52
TCKT-103711,1/20/2025 1:59,ML,Enterprise,High,Junior,TRUE,2,643,12,0,5.9.1,Bug,2,No,QA,Medium,1/21/2025 1:59
TCKT-103712,11/4/2023 9:25,ML,SMB,Medium,Mid,FALSE,1,379,7,0,3.1.17,Bug,1,No,Dev,Medium,11/5/2023 12:25
TCKT-103713,1/1/2025 9:58,Database,Enterprise,Low,Mid,FALSE,3,798,11,1,3.3.0,Performance,2,No,Security,Low,1/2/2025 2:58
TCKT-103714,1/11/2025 0:07,ML,Internal,High,Mid,TRUE,0,630,8,1,5.6.17,Bug,4,No,Support,High,1/11/2025 1:07
TCKT-103715,4/21/2024 11:36,Database,Internal,Low,Mid,TRUE,0,770,12,2,5.3.5,Bug,4,No,QA,Medium,4/21/2024 20:36
TCKT-103716,6/24/2023 20:31,Security,Enterprise,Medium,Junior,TRUE,0,783,11,1,1.0.17,Bug,1,No,SRE,Low,6/25/2023 20:31
TCKT-103717,5/6/2025 7:52,Database,Enterprise,Medium,Mid,FALSE,1,800,9,1,4.0.12,Bug,3,No,Support,Medium,5/7/2025 14:52
TCKT-103718,6/3/2023 23:58,Security,Enterprise,Medium,Senior,FALSE,2,502,12,0,5.5.3,Feature Request,4,No,Dev,Medium,6/4/2023 10:58
TCKT-103719,4/19/2024 8:26,Database,Enterprise,Medium,Senior,FALSE,0,568,9,1,5.8.12,Bug,1,No,Security,Medium,4/20/2024 11:26
TCKT-103720,5/29/2024 6:14,Auth,Internal,Low,Senior,TRUE,0,508,6,0,1.3.13,Bug,1,No,Dev,Low,5/30/2024 18:14
TCKT-103721,1/29/2023 15:26,Auth,Internal,Medium,Mid,FALSE,1,734,4,2,2.1.18,Question,1,No,Dev,Medium,1/30/2023 20:26
TCKT-103722,8/9/2023 2:42,DevOps,Enterprise,High,Mid,FALSE,0,649,16,0,2.1.8,Bug,3,No,SRE,High,8/9/2023 4:42
TCKT-103723,5/7/2023 3:35,Security,Enterprise,Urgent,Mid,TRUE,0,760,13,1,4.3.4,Question,3,No,QA,Critical,5/7/2023 9:35
TCKT-103724,6/19/2024 11:54,Backend,Enterprise,Medium,Junior,TRUE,1,766,13,1,2.7.6,Question,1,No,Security,Medium,6/19/2024 21:54
TCKT-103725,1/2/2024 6:50,Security,SMB,Medium,Senior,FALSE,22,340,4862,1,4.5.3,Bug,2,No,SRE,Low,1/3/2024 4:50
TCKT-103726,4/27/2025 23:33,Database,Enterprise,High,Junior,TRUE,1,802,7,0,1.1.3,Bug,2,No,QA,High,4/28/2025 11:33
TCKT-103727,1/12/2025 3:28,Database,Free-tier,Urgent,Senior,TRUE,1,742,8,4,1.2.0,Bug,3,No,QA,High,1/12/2025 12:28
TCKT-103728,4/1/2025 11:47,Backend,Internal,Low,Junior,TRUE,1,544,9,0,5.4.10,Performance,1,No,Support,Medium,4/2/2025 1:47
TCKT-103729,9/14/2024 2:45,UI,Enterprise,Medium,Senior,TRUE,1,652,5,2,3.0.10,Bug,2,No,SRE,Low,9/14/2024 18:45
TCKT-103730,5/23/2023 4:41,Database,SMB,High,Junior,TRUE,4,581,8,1,4.0.17,Performance,1,Yes,SRE,High,5/23/2023 18:41
TCKT-103731,10/23/2023 0:03,DevOps,Free-tier,Medium,Junior,TRUE,0,692,7,3,3.8.11,Bug,0,Yes,QA,Medium,10/24/2023 8:03
TCKT-103732,6/16/2023 22:58,ML,SMB,Low,Mid,FALSE,0,544,15,1,5.2.3,Bug,4,No,Security,Low,6/17/2023 8:58
TCKT-103733,8/13/2024 21:15,ML,Enterprise,Medium,Junior,FALSE,0,671,10,0,5.6.3,Question,0,No,Support,Low,8/15/2024 18:15
TCKT-103734,10/15/2023 3:18,API,Enterprise,Low,Mid,FALSE,1,610,12,0,4.9.12,Bug,2,No,Security,Medium,10/15/2023 20:18
TCKT-103735,8/14/2024 14:02,API,Internal,Medium,Mid,TRUE,0,535,12,0,1.7.10,Bug,2,No,Dev,Medium,8/15/2024 6:02
TCKT-103736,4/6/2025 8:41,ML,SMB,Medium,Junior,TRUE,1,628,16,0,5.0.5,Bug,4,No,QA,Medium,4/6/2025 16:41
TCKT-103737,9/28/2023 20:53,ML,SMB,High,Senior,TRUE,3,1005,13,2,5.8.14,Bug,5,No,Dev,Medium,9/30/2023 4:53
TCKT-103738,1/21/2023 12:58,Auth,Internal,Medium,Mid,TRUE,1,497,11,1,3.2.9,Bug,0,No,Security,Medium,1/22/2023 17:58
TCKT-103739,3/27/2023 3:08,DevOps,Internal,Low,Mid,TRUE,0,562,10,0,4.4.14,Feature Request,2,No,Support,Medium,3/27/2023 16:08
TCKT-103740,1/1/2025 3:10,Backend,Free-tier,Low,Mid,FALSE,2,499,9,2,3.4.4,Question,5,No,QA,Low,1/3/2025 1:10
TCKT-103741,4/17/2025 8:31,API,Enterprise,High,Mid,TRUE,3,515,18,1,3.7.1,Feature Request,5,No,QA,High,4/17/2025 9:31
TCKT-103742,7/18/2023 12:22,Auth,SMB,Low,Mid,TRUE,1,722,9,1,1.4.2,Bug,0,No,Support,Medium,7/19/2023 7:22
TCKT-103743,8/28/2023 7:43,Auth,Internal,Medium,Junior,TRUE,1,707,11,1,5.8.0,Bug,2,No,SRE,Medium,8/28/2023 14:43
TCKT-103744,1/22/2023 14:04,Backend,Internal,Low,Mid,TRUE,2,599,10,0,2.5.12,Question,1,No,Security,Low,1/22/2023 21:04
TCKT-103745,1/13/2024 12:23,Auth,SMB,High,Mid,FALSE,1,753,10,2,4.6.4,Feature Request,0,No,QA,High,1/14/2024 4:23
TCKT-103746,2/28/2023 23:53,Security,Enterprise,Medium,Mid,FALSE,0,719,11,0,5.6.1,Question,2,No,QA,Medium,3/1/2023 1:53
TCKT-103747,9/28/2024 0:52,DevOps,Internal,Medium,Mid,TRUE,4,575,11,1,2.9.18,Bug,1,No,Dev,Medium,9/28/2024 16:52
TCKT-103748,4/6/2024 9:26,ML,Internal,Medium,Mid,TRUE,2,369,10,0,4.7.9,Bug,2,No,Dev,Medium,4/7/2024 1:26
TCKT-103749,6/30/2025 19:29,Database,Enterprise,High,Junior,TRUE,2,724,15,1,5.8.12,Bug,9,No,Support,Medium,7/2/2025 4:29
TCKT-103750,2/8/2023 12:29,Backend,SMB,Medium,Mid,FALSE,1,625,4,0,3.2.6,Bug,1,No,Support,Medium,2/9/2023 12:29
TCKT-103751,12/29/2023 13:07,ML,Enterprise,High,Mid,TRUE,1,603,6,0,2.3.0,Crash,3,No,SRE,Critical,12/30/2023 0:07
TCKT-103752,5/24/2023 0:28,ML,Enterprise,High,Junior,TRUE,2,,,,4.1.14,Bug,3,No,QA,Medium,5/25/2023 9:28
TCKT-103753,7/13/2023 7:47,UI,Enterprise,Urgent,Junior,TRUE,2,711,7,0,1.5.2,Performance,3,No,Security,High,7/14/2023 0:47
TCKT-103754,2/20/2024 22:45,Security,SMB,Medium,Junior,TRUE,1,652,7,3,4.6.6,Feature Request,3,No,SRE,Medium,2/22/2024 9:45
TCKT-103755,9/2/2024 21:44,Backend,SMB,Urgent,Senior,TRUE,2,564,12,0,1.8.18,Bug,1,No,Security,Critical,9/3/2024 7:44
TCKT-103756,7/15/2023 7:30,Auth,SMB,Low,Mid,TRUE,0,416,12,1,2.0.10,Bug,2,No,Security,Medium,7/15/2023 23:30
TCKT-103757,1/5/2025 15:36,Database,SMB,Medium,Junior,TRUE,1,760,4,1,5.0.14,Bug,2,Yes,QA,Low,1/6/2025 2:36
TCKT-103758,2/24/2023 1:15,Backend,Internal,High,Junior,TRUE,0,690,9,2,5.8.2,Bug,2,Yes,Support,Medium,2/24/2023 3:15
TCKT-103759,3/12/2025 19:45,Auth,Enterprise,Low,Mid,FALSE,1,638,12,2,5.1.11,Bug,1,No,Support,Low,3/13/2025 11:45
TCKT-103760,8/31/2023 23:28,ML,Enterprise,Low,Mid,TRUE,0,201,16,0,3.9.4,Bug,0,Yes,Support,Low,9/1/2023 5:28
TCKT-103761,5/3/2024 15:04,Database,Internal,Medium,Mid,TRUE,2,594,7,2,1.0.4,Bug,2,No,Security,Medium,5/3/2024 23:04
TCKT-103762,5/5/2023 5:12,Auth,Enterprise,Medium,Senior,FALSE,2,563,6,1,1.1.9,Feature Request,4,No,SRE,Low,5/6/2023 18:12
TCKT-103763,1/24/2025 19:11,DevOps,Free-tier,Medium,Mid,FALSE,0,507,11,0,4.9.2,Bug,1,No,Support,Medium,1/25/2025 23:11
TCKT-103764,5/26/2023 8:09,Auth,Internal,High,Junior,TRUE,1,713,12,0,2.4.5,Crash,2,No,QA,High,5/27/2023 0:09
TCKT-103765,7/30/2023 19:14,UI,SMB,High,Mid,TRUE,2,707,5,0,1.8.9,Question,1,No,Dev,High,7/31/2023 12:14
TCKT-103766,4/17/2025 0:00,Security,Free-tier,Medium,Senior,TRUE,2,665,15,1,2.7.8,Performance,2,No,Dev,Medium,4/17/2025 23:00
TCKT-103767,1/27/2024 21:41,ML,Enterprise,Low,Mid,FALSE,0,755,11,1,1.1.15,Bug,2,No,SRE,Medium,1/27/2024 12:41
TCKT-103768,2/6/2024 10:01,Auth,Enterprise,Urgent,Mid,FALSE,1,446,9,0,3.8.18,Bug,0,No,Dev,Critical,2/6/2024 20:01
TCKT-103769,1/19/2024 19:40,Security,SMB,Low,Mid,TRUE,0,531,7,0,5.5.6,Bug,2,No,Dev,Low,1/20/2024 12:40
TCKT-103770,2/18/2025 13:55,API,Enterprise,Low,Mid,TRUE,1,611,10,1,2.5.14,Performance,4,Yes,Dev,Low,2/20/2025 10:55
TCKT-103771,5/4/2025 18:11,API,Free-tier,Low,Mid,TRUE,1,506,9,1,2.5.9,Bug,2,No,Dev,Low,5/5/2025 10:11
TCKT-103772,5/26/2023 11:55,Security,Enterprise,Medium,Senior,TRUE,4,709,9,0,4.0.14,Bug,0,No,Dev,Medium,5/26/2023 14:55
TCKT-103773,11/25/2024 23:37,Security,SMB,Low,Mid,TRUE,1,,,,2.0.8,Crash,1,Yes,Support,High,11/26/2024 22:37
TCKT-103774,7/4/2023 9:15,UI,SMB,Low,Mid,TRUE,1,,,,1.9.0,bug,4,No,Security,Low,7/5/2023 11:15
TCKT-103775,8/31/2023 10:08,DevOps,SMB,Medium,Junior,TRUE,2,460,8,3,2.8.15,Performance,3,No,QA,Low,9/1/2023 15:08
TCKT-103776,2/23/2023 8:41,ML,Enterprise,Low,Junior,TRUE,0,919,7,0,5.1.15,Bug,3,No,QA,Low,2/24/2023 5:41
TCKT-103777,4/20/2024 0:35,Backend,Enterprise,Medium,Mid,TRUE,0,904,9,0,5.0.9,Bug,0,No,QA,Medium,4/20/2024 18:35
TCKT-103778,1/24/2023 4:33,UI,Internal,High,Junior,TRUE,1,585,12,0,4.4.7,Bug,3,No,Dev,High,1/25/2023 2:33
TCKT-103779,3/15/2025 5:41,DevOps,Enterprise,High,Mid,TRUE,1,771,15,0,3.2.15,Question,2,No,SRE,Medium,3/14/2025 20:41
TCKT-103780,2/27/2024 6:03,Security,Internal,Low,Junior,TRUE,1,539,5,1,4.1.16,Performance,2,No,Security,Low,2/28/2024 5:03
TCKT-103781,2/14/2025 1:13,Backend,SMB,Low,Mid,FALSE,1,751,8,1,2.7.10,Bug,2,No,QA,Medium,2/15/2025 12:13
TCKT-103782,6/28/2025 15:24,Security,Internal,Urgent,Senior,TRUE,2,573,5,0,5.4.0,Question,0,No,QA,High,6/29/2025 14:24
TCKT-103783,7/22/2023 1:49,Security,Internal,Low,Mid,FALSE,0,407,9,1,1.2.16,Bug,5,No,Support,Medium,7/22/2023 6:49
TCKT-103784,1/13/2023 12:40,API,Enterprise,High,Junior,TRUE,1,70,10,1,5.3.19,Bug,1,Yes,QA,High,1/14/2023 7:40
TCKT-103785,9/14/2023 4:51,API,SMB,Low,Mid,FALSE,0,559,9,2,5.7.9,Crash,0,No,Security,Critical,9/14/2023 7:51
TCKT-103786,5/28/2024 23:04,Backend,Internal,Urgent,Senior,FALSE,1,641,14,0,2.4.14,Feature Request,1,No,SRE,Critical,5/29/2024 9:04
TCKT-103787,6/17/2025 22:41,UI,SMB,Medium,Mid,TRUE,0,799,13,1,2.4.0,Performance,5,Yes,Support,Medium,6/18/2025 17:41
TCKT-103788,12/13/2024 17:36,API,Free-tier,Medium,Junior,TRUE,1,605,10,0,5.3.7,Bug,1,No,Security,Medium,12/13/2024 22:36
TCKT-103789,6/9/2024 17:45,ML,SMB,High,Junior,TRUE,1,,,,4.2.19,Crash,4,No,QA,Critical,6/9/2024 19:45
TCKT-103790,8/20/2024 23:55,Security,Enterprise,Medium,Mid,FALSE,2,531,18,0,3.2.8,Bug,2,No,Support,Medium,8/21/2024 1:55
TCKT-103791,11/21/2023 10:00,Database,Enterprise,Medium,Junior,TRUE,2,549,7,1,3.0.15,Bug,2,No,SRE,Medium,11/22/2023 3:00
TCKT-103792,2/5/2024 13:19,Auth,Free-tier,Medium,Senior,TRUE,2,758,9,2,5.2.8,Bug,2,No,Security,Medium,2/6/2024 12:19
TCKT-103793,4/11/2024 18:29,Backend,Enterprise,High,Senior,TRUE,1,230,7,1,5.3.5,Bug,3,No,SRE,Medium,4/13/2024 4:29
TCKT-103794,5/5/2023 16:29,Backend,Internal,Low,Junior,FALSE,0,,,,2.7.6,Bug,1,No,SRE,Low,5/6/2023 18:29
TCKT-103795,10/3/2024 5:59,API,Internal,Low,Mid,TRUE,2,540,12,3,3.2.3,Bug,1,Yes,Dev,Low,10/3/2024 10:59
TCKT-103796,10/2/2023 13:02,UI,Enterprise,Medium,Junior,TRUE,1,804,6,0,5.0.19,Bug,0,No,Security,Medium,10/3/2023 10:02
TCKT-103797,12/25/2024 4:54,Security,Enterprise,Low,Senior,TRUE,3,520,10,0,5.1.13,Performance,4,Yes,QA,Low,12/25/2024 15:54
TCKT-103798,4/12/2023 1:18,ML,Internal,Medium,Mid,TRUE,0,677,7,0,5.0.12,Performance,0,Yes,Support,Medium,4/12/2023 17:18
TCKT-103799,3/6/2023 2:08,UI,Enterprise,Low,Mid,TRUE,0,738,11,2,5.7.7,Question,2,Yes,Security,Low,3/7/2023 23:08
TCKT-103800,8/26/2024 11:32,DevOps,Internal,Medium,Mid,TRUE,1,376,9,1,3.8.12,Bug,4,No,Security,Medium,8/27/2024 10:32
TCKT-103801,2/25/2023 2:22,DevOps,SMB,Low,Mid,FALSE,3,579,6,0,5.6.10,Bug,1,No,Support,Low,2/25/2023 18:22
TCKT-103802,11/8/2023 22:09,Database,SMB,Medium,Mid,FALSE,0,535,9,0,1.9.0,Bug,1,No,Security,Medium,11/10/2023 3:09
TCKT-103803,3/1/2023 5:08,API,Internal,Low,Mid,FALSE,1,741,8,1,4.7.14,Bug,1,Yes,Security,Low,3/1/2023 15:08
TCKT-103804,1/25/2023 22:14,API,Enterprise,Low,Mid,TRUE,2,701,7,1,5.5.19,Feature Request,0,No,Support,Medium,1/26/2023 23:14
TCKT-103805,1/28/2023 10:41,API,SMB,Low,Mid,FALSE,0,565,7,1,4.9.12,Bug,2,Yes,Security,Low,1/30/2023 7:41
TCKT-103806,12/14/2024 2:35,Database,Enterprise,Urgent,Junior,TRUE,2,442,7,0,1.7.13,Feature Request,1,No,Support,Critical,12/14/2024 3:35
TCKT-103807,3/22/2023 23:22,DevOps,Enterprise,Low,Junior,TRUE,3,755,12,0,3.3.6,bug,2,No,Support,Low,3/24/2023 3:22
TCKT-103808,7/27/2023 19:29,UI,SMB,High,Mid,FALSE,1,589,10,0,5.9.0,Performance,1,Yes,QA,High,7/27/2023 21:29
TCKT-103809,7/10/2023 2:52,Database,Internal,Low,Mid,FALSE,2,357,11,2,3.5.7,Crash,5,No,Security,Critical,7/10/2023 5:52
TCKT-103810,3/7/2023 11:57,Database,Enterprise,Low,Mid,TRUE,1,370,14,1,2.5.13,Performance,0,No,QA,Low,3/9/2023 9:57
TCKT-103811,8/18/2024 9:22,UI,SMB,Medium,Senior,FALSE,0,665,9,2,1.1.13,Question,1,No,QA,Low,8/19/2024 17:22
TCKT-103812,10/17/2024 8:18,API,SMB,Medium,Junior,FALSE,1,408,9,1,3.8.16,Bug,0,No,QA,Low,10/17/2024 13:18
TCKT-103813,6/17/2024 13:43,ML,Enterprise,Urgent,Junior,TRUE,1,878,6,0,3.3.19,Bug,2,Yes,Dev,High,6/18/2024 8:43
TCKT-103814,1/31/2023 17:42,UI,Enterprise,high,Junior,TRUE,1,459,11,0,2.4.6,Feature Request,0,Yes,SRE,Critical,2/1/2023 1:42
TCKT-103815,8/22/2024 23:04,DevOps,Free-tier,High,Mid,FALSE,0,599,7,1,5.9.5,bug,6,No,Security,High,8/23/2024 18:04
TCKT-103816,4/25/2024 13:25,Backend,Internal,Medium,Mid,TRUE,1,623,11,1,1.1.5,bug,3,No,QA,Medium,4/26/2024 3:25
TCKT-103817,5/25/2025 0:26,Security,SMB,Medium,Mid,TRUE,0,490,11,3,5.5.16,Bug,1,No,Dev,Medium,5/26/2025 1:26
TCKT-103818,11/10/2023 14:42,Backend,SMB,Medium,Junior,FALSE,1,264,6,0,5.6.2,bug,1,No,Dev,Medium,11/11/2023 9:42
TCKT-103819,9/11/2024 9:36,Auth,Enterprise,Urgent,Mid,TRUE,2,628,10,2,4.3.6,Performance,1,No,Security,Critical,9/11/2024 16:36
TCKT-103820,4/25/2025 19:24,Auth,SMB,Medium,Senior,TRUE,0,487,11,1,2.4.12,Feature Request,3,Yes,Security,Medium,4/26/2025 21:24
TCKT-103821,2/18/2025 6:01,Database,SMB,Medium,Senior,TRUE,2,,,,4.0.10,Feature Request,2,No,SRE,Low,2/18/2025 21:01
TCKT-103822,2/3/2025 6:27,Security,SMB,Low,Senior,TRUE,0,581,7,0,3.0.18,Question,1,No,SRE,Low,2/4/2025 12:27
TCKT-103823,12/2/2023 5:04,Backend,Enterprise,high,Mid,FALSE,0,639,10,3,1.1.13,Bug,1,No,Dev,Medium,12/2/2023 14:04
TCKT-103824,7/15/2024 4:46,ML,Enterprise,Urgent,Senior,TRUE,0,834,14,0,5.6.1,Crash,5,No,Support,High,7/15/2024 16:46
TCKT-103825,2/19/2024 7:49,API,Enterprise,Medium,Junior,TRUE,0,518,7,0,1.6.6,bug,6,Yes,QA,Medium,2/20/2024 10:49
TCKT-103826,5/17/2025 22:04,DevOps,Free-tier,Medium,Junior,FALSE,0,529,9,2,1.5.7,Performance,4,No,Security,Medium,5/19/2025 6:04
TCKT-103827,11/7/2024 1:11,Auth,SMB,Low,Junior,FALSE,1,350,5,0,1.9.11,Crash,1,No,Security,Critical,11/7/2024 11:11
TCKT-103828,12/16/2023 6:02,ML,SMB,High,Mid,TRUE,1,570,9,0,5.4.12,Bug,5,Yes,SRE,Medium,12/16/2023 10:02
TCKT-103829,2/22/2023 8:20,DevOps,Enterprise,Low,Senior,FALSE,21,,2146,,4.4.13,Feature Request,4,No,QA,Low,2/23/2023 3:20
TCKT-103830,11/14/2023 21:58,DevOps,Enterprise,High,Junior,TRUE,2,527,8,2,5.8.6,Question,6,No,Security,Medium,11/16/2023 3:58
TCKT-103831,4/13/2025 23:00,API,Internal,Low,Mid,TRUE,0,662,11,1,3.1.1,Crash,0,No,SRE,High,4/14/2025 15:00
TCKT-103832,11/9/2023 0:17,Security,SMB,High,Mid,TRUE,1,573,9,2,1.1.1,Bug,2,No,Support,Medium,11/9/2023 17:17
TCKT-103833,2/9/2023 22:01,Database,SMB,High,Senior,TRUE,4,404,10,1,5.8.12,Bug,2,Yes,QA,Medium,2/10/2023 4:01
TCKT-103834,3/29/2025 21:45,Backend,Enterprise,Low,Mid,TRUE,1,646,8,0,5.9.19,Question,2,No,QA,Low,3/31/2025 5:45
TCKT-103835,11/6/2024 20:34,API,Internal,Medium,Senior,TRUE,3,569,5,1,4.9.6,Bug,2,No,SRE,Medium,11/7/2024 8:34
TCKT-103836,4/20/2025 1:15,ML,Enterprise,Medium,Mid,TRUE,1,618,11,0,5.2.12,Performance,3,No,SRE,Medium,4/21/2025 4:15
TCKT-103837,7/29/2024 9:00,Database,Enterprise,Low,Mid,TRUE,2,514,14,1,4.7.2,Bug,5,No,Dev,Low,7/29/2024 14:00
TCKT-103838,3/27/2024 1:29,ML,SMB,High,Mid,TRUE,3,501,14,2,5.6.0,Feature Request,1,Yes,Security,Medium,3/28/2024 8:29
TCKT-103839,8/2/2023 15:13,Database,Enterprise,Medium,Mid,TRUE,0,623,8,0,5.8.17,Bug,2,Yes,Support,Medium,8/3/2023 3:13
TCKT-103840,1/28/2023 22:40,Security,Enterprise,Medium,Junior,TRUE,2,565,12,1,3.3.1,Bug,4,Yes,SRE,Low,1/30/2023 16:40
TCKT-103841,7/16/2024 0:37,Auth,SMB,Low,Mid,TRUE,4,858,10,1,2.5.4,Bug,2,Yes,Dev,Low,7/17/2024 13:37
TCKT-103842,9/12/2023 10:50,ML,SMB,Medium,Mid,TRUE,1,719,8,1,1.0.12,Bug,2,No,Security,Low,9/14/2023 7:50
